area,bathroom_num,bedroom_num,floor_count,floor_num,furnishing,locality,type,price
1680,3,3,21,4,1,10,0,41000
1475,3,3,22,7,2,3,0,44000
1250,2,3,19,16,2,10,0,48000
1850,3,3,27,15,2,8,0,40000
1415,3,3,12,7,0,10,0,47000
1430,3,3,28,10,0,3,0,45000
1647,2,3,22,10,1,3,0,47000
1100,2,3,22,15,2,3,0,42000
1680,3,3,21,4,1,10,0,43000
1250,3,3,28,20,2,8,0,45000
1770,3,3,14,3,0,10,0,44000
1495,3,3,54,11,1,10,0,44500
1400,3,3,28,11,1,8,0,45000
1425,3,3,18,16,1,10,0,45000
1510,3,3,20,8,0,6,0,48002
1200,2,3,40,32,1,6,0,44000
1640,3,3,33,6,2,3,0,48000
1680,3,3,21,4,2,10,0,43500
1680,2,3,36,15,2,3,0,50000
1480,3,3,31,18,1,6,0,48000
1300,2,3,28,9,2,8,0,45000
1550,3,3,22,10,1,6,0,50000
1550,3,3,39,6,2,3,0,50000
1450,2,3,19,10,2,10,0,45000
1650,2,3,20,14,2,8,0,45000
1500,3,3,28,15,1,10,0,41000
1550,3,3,18,12,2,10,0,43000
1400,3,3,30,9,1,6,0,46500
1300,2,3,40,7,1,6,0,45000
1580,2,3,42,14,1,6,0,45000
1300,2,3,36,16,1,6,0,45000
1289,3,3,7,3,0,8,0,41000
1250,2,3,19,10,2,10,0,45000
1700,3,3,8,4,0,8,0,40000
1000,3,3,25,9,1,8,0,43000
1700,3,3,38,8,1,6,0,48000
1555,2,3,28,12,1,3,0,48500
1100,3,3,25,12,2,3,0,45000
1300,3,3,7,5,0,8,0,40000
1700,2,3,27,12,2,10,0,46000
1700,3,3,8,4,0,8,0,40000
1400,3,3,33,8,1,3,0,46000
1400,3,3,16,9,0,8,0,42000
1495,3,3,54,5,1,10,0,44002
1400,3,3,20,16,1,6,0,50000
1588,2,3,42,13,1,6,0,45000
880,2,3,33,18,2,3,0,42000
1300,3,3,7,4,0,8,0,41000
1500,3,3,21,8,2,3,0,49000
1150,2,3,8,5,0,10,0,40000
1700,3,3,8,4,0,8,0,40000
1325,3,3,24,5,1,8,0,45000
1190,2,3,18,13,1,10,0,50000
1250,3,3,28,9,1,10,0,44000
1600,3,3,42,18,1,6,0,49000
1100,3,3,22,12,2,3,0,50000
1267,3,3,7,4,0,8,0,40000
1400,3,3,33,4,1,3,0,46000
1650,2,3,19,10,1,10,0,46000
1500,2,3,35,18,2,10,0,40000
1400,3,3,16,11,1,10,0,44000
1123,3,3,24,9,1,10,0,47000
1260,3,3,56,22,1,10,0,48003
1550,2,3,28,16,1,3,0,48500
1185,3,3,8,6,1,6,0,50000
1540,3,3,22,15,1,3,0,48000
1450,2,3,19,10,2,10,0,48000
1850,3,3,35,18,2,10,0,48000
1540,3,3,22,17,1,3,0,49000
1550,3,3,14,12,0,8,0,50000
1400,3,3,16,12,1,10,0,44000
1550,2,3,28,14,1,3,0,48500
1450,2,3,23,11,0,3,0,50000
1500,2,3,26,15,2,3,0,48000
1450,2,3,28,12,2,10,0,40000
1700,3,3,28,9,2,10,0,48000
1540,3,3,22,17,1,3,0,49000
1400,3,3,31,25,1,8,0,44000
1587,2,3,42,12,1,6,0,44000
880,2,3,25,8,1,3,0,45000
1190,2,3,18,11,0,10,0,50000
1650,2,3,19,10,2,10,0,46000
1400,2,3,28,15,2,10,0,40000
1400,3,3,33,8,1,3,0,46000
1700,3,3,24,17,1,10,0,48000
1590,2,3,42,12,1,6,0,44000
1300,3,3,24,14,1,3,0,50000
1650,2,3,17,11,2,10,0,48000
1650,3,3,8,4,2,8,0,40000
1400,3,3,33,8,1,3,0,46000
1500,3,3,19,13,1,10,0,45000
1540,2,3,42,11,1,6,0,44000
1778,3,3,36,22,2,3,0,46000
1422,3,3,38,15,1,10,0,40000
1700,2,3,27,17,2,10,0,46000
1700,3,3,8,4,1,8,0,44000
1450,3,3,22,16,1,8,0,47000
1500,2,3,28,17,1,3,0,48500
1400,3,3,33,16,2,3,0,45000
1498,3,3,36,4,2,3,0,48000
1500,2,3,19,10,2,10,0,48000
1760,3,3,28,10,2,8,0,45000
1400,3,3,33,8,1,3,0,46000
1800,3,3,14,4,0,8,0,42000
1620,3,3,42,18,1,6,0,50000
1500,3,3,25,3,2,10,0,44000
1650,2,3,19,11,2,10,0,46000
1760,3,3,28,10,2,8,0,45000
1800,3,3,37,33,1,10,0,40000
1400,2,3,42,16,1,6,0,45500
1100,3,3,33,4,2,3,0,48000
1450,2,3,14,10,2,10,0,45000
1760,3,3,28,10,2,8,0,45000
1450,3,3,19,10,2,10,0,40000
1400,2,3,42,16,1,6,0,45000
1240,3,3,22,-2,2,3,0,42000
1450,2,3,19,11,2,10,0,43000
1760,3,3,28,10,2,8,0,45000
1350,3,3,17,11,1,10,0,48000
1485,2,3,28,15,1,3,0,47000
1500,3,3,18,-1,1,10,0,47000
1575,3,3,28,14,2,3,0,49000
1478,3,3,43,11,1,6,0,47000
1650,2,3,17,10,2,10,0,48000
1800,3,3,27,11,1,10,0,45000
1500,2,3,28,14,1,3,0,48500
1478,3,3,43,11,1,6,0,47000
1250,2,3,19,10,2,10,0,45000
1550,3,3,24,11,1,8,0,50000
1400,2,3,42,16,1,6,0,45600
1350,3,3,54,44,1,8,0,45000
1550,3,3,15,8,0,10,0,40000
1600,3,3,42,18,1,6,0,50000
1422,3,3,38,15,1,10,0,40000
1350,3,3,54,52,2,10,0,45000
1450,2,3,30,16,0,10,0,46000
1478,2,3,43,27,1,6,0,42000
1250,3,3,17,12,1,8,0,45000
1500,3,3,24,9,1,8,0,42000
1422,3,3,38,15,1,10,0,40000
1200,2,3,22,14,1,8,0,43000
1675,2,3,24,11,0,10,0,46000
1425,2,3,26,17,1,3,0,47500
1550,2,3,17,14,2,10,0,45000
1600,3,3,8,4,0,10,0,48000
1830,3,3,54,3,1,10,0,48000
1350,2,3,28,21,2,10,0,50000
1550,3,3,40,11,1,8,0,45000
1250,2,3,19,11,2,10,0,48000
1600,3,3,19,13,0,10,0,45000
1250,3,3,19,14,2,10,0,45000
1600,3,3,54,45,2,8,0,50000
1495,3,3,56,44,1,10,0,44000
1650,3,3,19,13,2,10,0,50000
1250,3,3,22,15,0,8,0,47000
1464,3,3,56,44,1,10,0,48000
1500,2,3,19,10,2,10,0,50000
1456,2,3,36,17,1,6,0,46000
1495,3,3,56,44,1,10,0,44000
1250,3,3,8,4,1,10,0,40000
1190,2,3,18,11,0,10,0,50000
1400,3,3,20,11,0,10,0,40000
1464,3,3,56,44,1,10,0,48000
1300,3,3,54,14,2,10,0,43000
1400,3,3,28,11,2,8,0,48000
1422,3,3,38,15,1,10,0,40000
1190,2,3,18,11,0,10,0,50000
1600,3,3,28,15,0,10,0,46000
1190,2,3,18,11,0,10,0,50000
1250,3,3,25,14,1,10,0,50000
1190,2,3,18,11,0,10,0,50000
1255,3,3,21,12,1,10,0,42000
1830,3,3,25,17,1,10,0,48000
1120,2,3,5,4,0,10,0,42000
1580,3,3,26,18,2,10,0,40000
1830,3,3,25,17,1,10,0,48000
1400,3,3,16,11,1,10,0,44000
1500,3,3,20,10,1,8,0,45000
1830,3,3,25,17,1,10,0,48000
1422,3,3,38,12,1,10,0,40000
1500,3,3,14,12,0,10,0,47000
1400,3,3,33,4,1,3,0,46000
1120,2,3,5,4,0,10,0,42000
1700,3,3,35,17,1,10,0,44000
1540,3,3,22,15,1,3,0,49000
1250,3,3,20,12,0,8,0,47000
1400,3,3,33,4,1,3,0,46000
1422,3,3,38,12,1,10,0,40000
1250,3,3,24,15,0,10,0,40000
1400,3,3,33,4,1,3,0,46000
1495,3,3,56,3,1,10,0,44000
1000,3,3,23,19,2,8,0,45000
1190,2,3,18,11,0,10,0,50000
1190,2,3,18,11,0,10,0,50000
1500,3,3,11,7,0,10,0,48000
1190,2,3,18,11,0,10,0,50000
1190,2,3,18,11,0,10,0,50000
1300,3,3,32,11,1,8,0,40000
1190,2,3,18,11,0,10,0,50000
1830,3,3,25,16,1,10,0,48000
1250,3,3,24,18,2,10,0,40000
1190,2,3,18,11,0,10,0,50000
1650,3,3,12,6,0,10,0,45000
1190,2,3,18,11,0,10,0,50000
1400,3,3,23,11,2,8,0,45000
1120,2,3,5,4,0,10,0,42000
1500,3,3,25,13,1,10,0,49000
1120,2,3,5,4,0,10,0,42000
1500,3,3,25,18,1,10,0,48000
1120,2,3,5,4,0,10,0,42000
1800,3,3,14,6,1,8,0,40000
1550,3,3,28,11,1,8,0,45000
1500,3,3,11,8,1,0,0,57000
1250,3,3,18,10,0,10,0,55000
1590,3,3,40,30,1,6,0,55000
1325,3,3,27,15,0,8,0,55000
1313,2,3,22,9,2,10,0,63000
1300,3,3,21,16,0,7,0,62000
1690,3,3,36,19,1,6,0,55000
1510,3,3,40,34,1,6,0,52000
1244,2,3,16,6,1,0,0,60000
1830,3,3,54,18,2,10,0,54000
1460,3,3,20,9,2,10,0,55000
1500,3,3,8,8,1,10,0,58000
1255,2,3,19,4,2,1,0,55000
1150,2,3,12,5,1,10,0,60000
1595,2,3,26,9,1,3,0,52000
1384,3,3,21,10,2,7,0,57000
1600,3,3,24,10,2,10,0,55000
1150,3,3,15,8,2,10,0,52000
1250,3,3,22,8,1,1,0,55000
1409,3,3,20,16,1,10,0,55000
1427,2,3,15,6,2,4,0,55000
1260,2,3,21,12,2,10,0,55000
1300,2,3,15,7,2,4,0,55000
1400,3,3,15,10,2,7,0,58000
1400,2,3,7,4,2,10,0,55000
1680,3,3,41,25,1,10,0,54000
1780,3,3,51,15,2,10,0,55000
1750,2,3,55,13,1,10,0,55000
1400,3,3,18,15,1,8,0,62000
1345,2,3,14,8,2,10,0,63000
1550,3,3,41,25,2,10,0,61000
1490,3,3,15,15,2,10,0,52000
1270,2,3,20,9,2,10,0,60200
1250,3,3,7,4,1,4,0,60000
1400,3,3,7,2,1,10,0,52000
1100,3,3,16,11,1,10,0,52000
1200,2,3,13,7,1,4,0,60000
1365,3,3,22,2,2,7,0,56000
1450,2,3,16,10,0,10,0,62000
1295,3,3,27,10,0,8,0,55000
1800,3,3,7,3,1,10,0,55000
1100,3,3,10,7,1,10,0,60000
1350,3,3,18,12,2,10,0,53500
1450,3,3,24,5,0,10,0,56000
1500,3,3,15,6,1,10,0,55000
1549,4,3,56,41,2,10,0,58000
1560,2,3,6,4,0,10,0,58000
1680,3,3,24,19,2,10,0,60000
1280,2,3,20,16,1,10,0,54000
1450,3,3,20,11,1,10,0,60000
1600,3,3,4,2,1,10,0,62000
1550,3,3,11,5,0,5,0,60000
1190,3,3,16,10,2,4,0,53100
1276,3,3,18,10,2,10,0,55000
1960,4,3,38,18,1,6,0,56000
1350,3,3,7,2,2,1,0,63000
1280,3,3,19,8,2,10,0,55000
1115,2,3,18,17,1,10,0,52000
1500,3,3,7,3,2,7,0,52000
1250,3,3,7,5,0,10,0,60000
1200,3,3,14,10,2,10,0,60000
1680,3,3,53,25,2,10,0,52000
1335,2,3,21,5,2,10,0,59500
1750,3,3,31,15,2,6,0,52000
1370,3,3,13,8,1,10,0,52500
1350,2,3,31,22,2,1,0,60000
987,3,3,14,12,2,4,0,52000
1680,3,3,45,24,1,10,0,57000
1996,2,3,55,53,1,10,0,60000
1500,3,3,19,18,2,10,0,60000
1335,3,3,40,16,2,3,0,55000
1300,3,3,22,10,1,7,0,60000
1003,3,3,20,11,1,10,0,62000
1800,3,3,15,12,2,10,0,60000
1225,3,3,22,13,2,8,0,55000
1500,3,3,25,18,1,3,0,60000
1300,3,3,7,4,2,10,0,60000
1500,3,3,14,10,2,10,0,57000
1300,3,3,19,6,1,10,0,60000
1650,3,3,32,26,2,3,0,55000
1876,3,3,55,37,2,10,0,62000
1400,3,3,7,4,0,10,0,55000
1325,3,3,27,23,0,8,0,53000
1560,3,3,40,2,2,6,0,53000
1650,3,3,21,18,1,4,0,59700
1100,2,3,7,4,1,4,0,55000
1450,3,3,8,4,1,10,0,60000
1790,3,3,50,6,1,10,0,60000
1180,3,3,20,10,0,10,0,53000
1680,3,3,50,4,1,10,0,60000
1587,3,3,16,10,2,10,0,55000
1510,3,3,40,20,1,6,0,51000
1300,3,3,18,3,1,4,0,55000
1200,3,3,21,4,1,10,0,63000
1080,3,3,14,7,1,1,0,57000
1567,2,3,42,17,1,3,0,54000
1400,3,3,8,7,0,10,0,55000
1700,3,3,40,10,1,10,0,60000
1280,2,3,21,3,0,10,0,59000
1495,3,3,36,19,2,10,0,53000
1185,3,3,21,21,2,10,0,55000
1500,3,3,14,11,1,10,0,60000
1703,3,3,55,52,2,10,0,55000
1295,2,3,18,9,1,10,0,62000
1545,2,3,22,18,1,10,0,63000
1400,3,3,38,11,2,3,0,51000
1960,4,3,38,24,1,6,0,55000
1427,3,3,14,3,2,4,0,60000
1660,3,3,21,10,1,10,0,55000
1450,2,3,38,8,2,10,0,54000
1790,3,3,41,14,2,10,0,58000
1350,3,3,28,18,2,6,0,55555
1500,3,3,21,17,2,10,0,58000
1245,2,3,12,4,1,10,0,58000
1000,3,3,7,3,0,7,0,54000
1770,2,3,4,1,1,4,0,55000
1350,2,3,18,15,2,10,0,56000
1500,3,3,11,4,0,10,0,60000
1850,3,3,54,34,1,10,0,62000
1500,2,3,24,7,2,0,0,60000
1450,3,3,41,9,0,10,0,60000
1400,3,3,36,28,2,10,0,62000
1678,3,3,25,14,0,3,0,55000
1400,3,3,41,12,1,3,0,55000
1800,3,3,55,13,2,8,0,53000
1900,3,3,20,12,2,10,0,55000
1560,3,3,22,14,2,10,0,53000
1040,3,3,7,6,2,10,0,58000
1500,3,3,19,4,2,10,0,55000
1780,3,3,55,46,1,10,0,56000
1300,3,3,25,18,2,10,0,60000
1680,3,3,55,29,2,10,0,55000
1600,3,3,55,19,2,8,0,58000
1368,2,3,16,9,2,10,0,52000
1475,3,3,12,1,0,10,0,60000
1680,3,3,55,43,1,10,0,58000
1988,4,3,36,15,0,10,0,57000
1800,3,3,22,19,1,1,0,60000
1530,3,3,20,5,2,10,0,58000
1200,3,3,9,5,2,10,0,55000
1400,3,3,12,10,2,10,0,55000
1300,3,3,42,1,2,6,0,53000
1261,3,3,45,15,1,10,0,60000
1950,3,3,36,12,1,6,0,53000
1450,3,3,17,12,0,10,0,52000
1300,2,3,7,4,1,10,0,55000
1455,2,3,20,5,0,10,0,58100
1500,3,3,22,20,2,7,0,60000
1490,3,3,15,8,1,10,0,59000
1400,3,3,15,10,1,10,0,54000
1400,3,3,19,14,2,10,0,56000
1500,3,3,20,8,1,10,0,58000
1500,3,3,36,7,2,6,0,52000
2016,3,3,15,8,1,10,0,59001
1500,2,3,20,15,1,10,0,60000
1460,2,3,38,22,1,10,0,60000
1100,3,3,14,6,0,7,0,55000
1121,3,3,20,13,1,10,0,55000
1830,3,3,54,42,2,8,0,56000
1300,3,3,17,8,0,0,0,55000
1365,3,3,21,6,1,7,0,60000
1300,2,3,23,12,2,1,0,60000
1920,3,3,55,37,2,10,0,60000
1355,3,3,7,4,2,10,0,58000
1600,3,3,17,9,1,0,0,62000
1920,3,3,45,14,1,10,0,55500
1400,3,3,24,14,2,6,0,55000
2000,3,3,10,7,1,6,0,51000
1450,3,3,22,18,2,10,0,55000
1700,3,3,43,15,1,6,0,54000
1155,3,3,14,12,1,10,0,60000
1100,2,3,4,1,1,10,0,60000
1425,3,3,21,7,2,10,0,55000
2000,4,3,40,10,1,6,0,55000
1300,3,3,27,10,2,6,0,55000
1600,3,3,21,12,1,10,0,55000
1485,3,3,24,10,2,10,0,57000
1600,2,3,11,6,2,10,0,55000
1503,2,3,8,7,1,10,0,60000
1250,2,3,20,19,1,10,0,63000
1400,2,3,7,5,0,6,0,55000
1250,3,3,20,3,2,10,0,58000
1315,3,3,15,9,0,10,0,58000
1600,3,3,13,8,2,10,0,60000
2300,3,3,7,7,1,10,0,55000
1360,2,3,15,7,1,10,0,55000
1500,2,3,22,18,2,10,0,62916
1250,3,3,39,15,1,6,0,55000
1600,3,3,8,3,0,6,0,52000
1680,3,3,34,15,2,10,0,60000
1476,3,3,22,11,1,8,0,55000
1450,2,3,15,-1,1,10,0,55000
1315,3,3,17,7,0,10,0,56000
1500,3,3,16,13,2,10,0,60000
960,3,3,14,7,2,4,0,55000
1650,3,3,15,10,1,10,0,58000
1700,3,3,18,7,1,10,0,51000
1500,3,3,15,7,2,10,0,56000
1900,4,3,40,20,1,6,0,58000
1427,3,3,14,5,2,10,0,55000
1400,3,3,15,12,2,10,0,60000
1350,3,3,8,5,2,10,0,60000
1250,3,3,22,8,1,1,0,55000
1400,3,3,7,6,1,10,0,55000
1500,2,3,20,-1,2,7,0,60000
1445,2,3,14,7,2,10,0,63000
1300,3,3,58,5,1,8,0,58500
1200,3,3,34,10,1,10,0,52000
1267,3,3,19,18,2,10,0,60000
1960,4,3,38,26,1,6,0,56000
1325,3,3,7,5,1,1,0,63000
1600,3,3,14,9,2,4,0,60000
1450,3,3,17,12,0,10,0,52000
1000,3,3,25,22,0,10,0,60000
1300,3,3,17,6,1,10,0,58000
1400,3,3,20,5,2,1,0,60000
1560,3,3,22,19,0,10,0,55000
1400,3,3,17,4,0,10,0,58000
1400,3,3,15,11,1,1,0,56000
1782,2,3,45,9,1,5,0,60000
1295,3,3,10,3,2,10,0,62000
1300,3,3,16,9,2,1,0,55000
1830,3,3,46,27,2,8,0,55000
1315,3,3,18,17,1,10,0,58000
1500,3,3,36,11,2,10,0,62000
1650,3,3,63,51,2,8,0,55000
1500,2,3,20,8,1,7,0,60000
1350,3,3,41,31,2,10,0,60000
1385,3,3,27,4,0,8,0,60000
1830,3,3,50,8,2,8,0,55000
1275,2,3,16,9,2,10,0,59000
1750,3,3,7,5,0,10,0,60000
1350,2,3,7,6,2,10,0,55000
1400,3,3,14,7,1,10,0,55000
1400,2,3,16,6,2,4,0,52000
1500,3,3,13,8,1,10,0,55000
1100,2,3,19,18,1,10,0,52000
1150,3,3,12,7,1,7,0,60000
1850,3,3,41,40,1,10,0,60000
1305,3,3,36,30,2,10,0,60000
802,2,3,19,13,2,10,0,55000
1800,3,3,26,6,2,5,0,60000
1600,3,3,18,12,0,10,0,52000
1350,3,3,20,3,0,10,0,60000
1585,3,3,35,5,1,10,0,52000
1515,3,3,15,3,2,10,0,61000
1680,3,3,24,22,2,10,0,55000
1400,2,3,42,15,2,3,0,55000
1295,2,3,18,4,2,10,0,53000
1400,2,3,24,11,1,10,0,60000
1350,2,3,45,24,2,10,0,54000
1255,3,3,18,10,2,10,0,58000
1500,3,3,22,13,2,7,0,59999
1100,3,3,17,11,2,10,0,55000
1432,3,3,14,3,2,4,0,52000
1300,3,3,20,10,2,10,0,55000
1600,2,3,11,10,0,10,0,62000
1400,3,3,7,5,2,10,0,54000
1200,2,3,15,11,2,10,0,55000
1500,3,3,12,3,2,1,0,55000
1680,3,3,24,4,2,10,0,55000
762,2,3,39,15,0,6,0,53000
1200,3,3,14,5,2,10,0,56000
1000,3,3,13,4,1,10,0,60000
1650,2,3,21,19,2,10,0,55000
1200,3,3,14,12,1,10,0,56000
1350,2,3,44,15,1,6,0,52000
1350,3,3,22,12,1,7,0,60000
1450,3,3,14,10,2,4,0,60000
1300,3,3,7,5,0,4,0,55000
1440,3,3,12,6,1,10,0,58000
1295,3,3,28,12,2,8,0,55000
1850,3,3,58,-1,1,8,0,55000
1545,3,3,14,3,2,10,0,63000
1350,3,3,54,41,2,8,0,52000
1400,2,3,24,12,0,10,0,60000
1400,3,3,19,12,1,10,0,60000
1450,3,3,10,6,0,10,0,55000
1400,3,3,41,7,2,10,0,60000
1550,3,3,39,11,1,6,0,52000
1470,3,3,16,2,2,6,0,55000
1245,2,3,14,5,1,10,0,60000
1650,3,3,9,6,0,6,0,52000
1600,3,3,11,5,1,10,0,59000
1000,2,3,3,2,1,10,0,55000
1200,3,3,25,12,1,7,0,57000
1240,3,3,6,2,0,10,0,60000
1640,2,3,32,26,0,3,0,53000
1826,3,3,55,37,1,10,0,63000
1750,3,3,25,21,1,10,0,53000
1000,2,3,3,2,0,10,0,55000
1515,3,3,19,10,1,10,0,60000
1100,2,3,3,0,0,0,0,60000
1350,3,3,16,13,2,4,0,55000
1300,2,3,11,9,2,10,0,53000
1350,3,3,20,9,2,10,0,51000
1300,3,3,15,12,0,10,0,55000
1296,3,3,30,23,0,10,0,60000
2000,3,3,20,14,1,6,0,55000
1540,3,3,14,9,1,10,0,60000
1135,3,3,13,8,1,10,0,60000
1700,3,3,16,4,2,4,0,55000
1300,3,3,15,5,1,6,0,55000
900,2,3,7,3,1,10,0,60000
1200,2,3,7,4,1,4,0,60000
1500,3,3,15,5,2,10,0,55000
1200,3,3,6,2,1,10,0,60000
1777,3,3,15,9,2,10,0,57000
1350,3,3,18,9,1,10,0,58000
1500,3,3,12,7,2,4,0,52000
1050,2,3,7,2,2,10,0,52000
1050,2,3,7,4,2,10,0,55000
1750,3,3,13,7,1,10,0,60000
1275,3,3,13,6,1,0,0,60000
1500,2,3,18,1,2,4,0,55000
1200,2,3,7,5,2,10,0,55000
1450,3,3,42,22,2,6,0,52000
1500,4,3,14,13,1,4,0,60000
1000,2,3,10,2,2,10,0,55000
1495,3,3,59,13,2,10,0,55000
1500,3,3,24,10,0,10,0,55000
1300,3,3,12,5,1,10,0,54000
1080,2,3,7,5,0,10,0,60000
1000,3,3,19,7,2,10,0,57000
1305,3,3,36,18,2,10,0,60000
1400,3,3,14,7,2,10,0,60000
1400,3,3,3,0,1,10,0,55000
1435,3,3,14,8,1,4,0,58000
1435,3,3,14,8,1,4,0,55000
1750,3,3,12,3,0,6,0,60000
700,2,3,14,7,1,10,0,55000
1444,3,3,9,6,2,10,0,55000
1325,3,3,17,12,2,10,0,52000
900,2,3,16,6,2,10,0,52000
1585,3,3,35,32,1,10,0,60000
1165,3,3,14,7,1,10,0,60000
1450,3,3,22,5,1,10,0,55000
1400,3,3,15,12,1,10,0,60000
1100,2,3,22,8,2,3,0,52000
1100,2,3,3,3,0,10,0,60000
1500,2,3,8,4,0,5,0,57000
1470,3,3,22,8,1,10,0,55000
1415,2,3,16,12,2,10,0,63000
1200,3,3,8,6,2,10,0,60000
1000,2,3,6,3,1,10,0,52500
1770,3,3,50,27,1,10,0,60000
1565,3,3,21,5,2,10,0,63000
544,2,3,22,14,2,10,0,60000
1450,3,3,22,5,2,10,0,55000
1962,3,3,26,18,2,10,0,60000
1500,3,3,4,4,1,10,0,56000
720,2,3,7,2,1,4,0,52000
1405,3,3,18,7,1,10,0,55000
1500,3,3,35,2,2,6,0,60000
1100,2,3,22,1,1,3,0,55000
1950,4,3,38,20,1,6,0,58000
1385,3,3,22,10,0,10,0,60000
900,2,3,3,3,1,10,0,60000
1250,3,3,22,21,0,1,0,62000
1250,2,3,3,3,1,10,0,60000
1537,3,3,10,9,1,6,0,57000
1600,2,3,41,30,1,6,0,55000
1750,3,3,25,6,1,6,0,52000
1400,3,3,20,12,2,10,0,60000
1400,3,3,22,14,2,10,0,55000
1638,2,3,21,4,2,10,0,58000
1190,2,3,24,17,1,0,0,52000
1560,3,3,40,15,1,6,0,55000
1350,2,3,21,11,1,10,0,55000
1050,2,3,18,17,1,10,0,52000
1244,2,3,16,6,1,0,0,60000
1975,3,3,57,22,2,10,0,55000
1675,3,3,54,16,2,8,0,55000
1384,2,3,15,15,1,0,0,54000
1270,2,3,19,13,1,10,0,55000
1525,2,3,26,10,1,3,0,54000
1500,3,3,19,17,2,10,0,60000
1495,3,3,56,41,2,10,0,55000
1579,3,3,15,6,2,4,0,60000
1260,2,3,15,14,2,10,0,54000
1443,2,3,18,10,2,4,0,60000
1300,2,3,15,7,2,4,0,53000
1200,3,3,16,13,1,10,0,60000
1450,3,3,18,7,1,10,0,62000
1020,3,3,20,10,0,5,0,63000
2100,2,3,51,20,2,10,0,60000
1295,3,3,21,4,0,8,0,60000
1350,3,3,41,28,1,6,0,51200
1380,3,3,17,13,0,5,0,60000
1360,2,3,15,6,2,10,0,51000
1700,3,3,45,24,2,10,0,60000
1355,3,3,9,2,1,10,0,60000
1700,3,3,13,1,1,4,0,55000
1370,3,3,19,12,1,10,0,58000
1550,2,3,18,5,2,4,0,60000
1600,3,3,55,40,1,10,0,60000
1550,3,3,43,18,1,6,0,53000
1600,3,3,15,5,1,1,0,62000
1475,3,3,20,5,2,8,0,55000
1450,2,3,20,15,2,10,0,55000
1667,2,3,38,28,0,3,0,60000
1600,3,3,20,8,2,10,0,55000
1500,3,3,20,8,1,10,0,58000
1450,3,3,56,38,1,10,0,58000
1550,3,3,41,18,1,10,0,60000
1350,2,3,7,7,0,0,0,60000
1200,3,3,20,18,2,10,0,59999
1380,3,3,32,14,2,10,0,57000
1465,2,3,26,14,1,3,0,55000
1450,3,3,19,5,1,10,0,60000
1680,3,3,53,52,1,10,0,53000
1405,3,3,22,7,1,7,0,60000
1370,2,3,20,12,1,10,0,58000
1600,3,3,16,10,1,10,0,60000
1500,3,3,21,4,2,10,0,55000
1000,3,3,20,11,1,10,0,62000
1400,3,3,14,10,2,4,0,55000
780,3,3,27,2,0,8,0,55000
1050,3,3,14,10,2,10,0,60000
1650,3,3,41,22,2,10,0,60000
1500,3,3,43,26,2,6,0,52000
1285,3,3,12,4,1,4,0,60000
1450,3,3,8,5,1,10,0,58000
1680,3,3,55,4,1,10,0,60000
1550,3,3,21,11,2,10,0,62000
1200,3,3,18,3,1,10,0,55000
1800,3,3,23,9,0,6,0,55000
1860,3,3,38,13,1,6,0,56600
1700,3,3,41,8,2,10,0,60000
1800,3,3,26,6,1,5,0,60000
1280,2,3,21,3,0,10,0,60000
1550,3,3,39,20,2,10,0,55000
1295,2,3,19,9,2,10,0,60000
1400,2,3,22,10,0,3,0,60000
1800,3,3,14,11,2,4,0,60000
1450,2,3,38,11,2,4,0,55000
1450,2,3,23,22,2,10,0,58000
1180,3,3,21,9,0,10,0,60000
1400,3,3,14,11,1,4,0,55000
1360,3,3,21,17,1,10,0,55000
1290,3,3,12,5,2,4,0,60000
1405,2,3,19,3,1,4,0,57000
1400,3,3,12,10,0,10,0,60000
1850,3,3,41,32,1,10,0,60000
1450,3,3,7,4,1,10,0,60000
1876,3,3,55,37,1,10,0,60000
1700,3,3,18,2,2,10,0,55000
1625,3,3,31,19,1,3,0,51000
1875,3,3,38,28,1,6,0,55000
1500,3,3,7,6,1,10,0,55000
1580,3,3,28,12,1,10,0,52000
1500,3,3,11,4,2,10,0,60000
1200,2,3,35,22,1,5,0,62000
1600,3,3,55,15,2,8,0,56000
1368,2,3,15,10,2,0,0,55000
1500,3,3,11,2,1,10,0,57000
1680,3,3,55,40,1,10,0,57000
1500,3,3,15,8,1,1,0,60000
1490,3,3,20,6,2,10,0,60000
1400,3,3,12,10,2,10,0,55000
1375,3,3,20,17,1,10,0,55000
1950,3,3,36,12,1,6,0,52000
1900,3,3,39,14,2,10,0,60000
1300,2,3,7,4,0,10,0,56000
1550,3,3,22,10,1,7,0,60000
1100,3,3,15,10,1,4,0,60000
1650,3,3,36,10,2,6,0,55000
1260,3,3,17,14,1,0,0,60000
1500,3,3,20,11,1,10,0,55000
1495,3,3,3,3,1,10,0,60000
1150,3,3,7,5,1,10,0,55000
1920,3,3,55,34,2,10,0,58000
1800,3,3,15,10,1,0,0,63000
1250,3,3,39,11,1,10,0,62000
1800,3,3,36,21,0,6,0,52500
1650,3,3,36,25,1,3,0,51000
950,2,3,15,8,2,10,0,57000
1500,3,3,7,6,1,6,0,52000
1645,3,3,35,21,2,3,0,63000
1500,3,3,19,18,2,10,0,60000
1900,3,3,12,6,2,10,0,55000
1250,2,3,20,19,1,10,0,60000
1150,2,3,11,4,0,10,0,60000
1400,2,3,20,12,0,10,0,62000
1200,2,3,39,14,1,6,0,52000
1865,3,3,41,15,1,6,0,55000
